"","subject","rt","Happy","Calm","Sad","AngryStressful","Familiar","title","Condition","Track_ID"
"2190",70,12785,2,2,6,6,1,"owlAPussyCat","Melody",18
"2191",70,11021,4,5,6,3,3,"dream","Lyrics",11
"2192",70,12439,4,5,5,5,2,"everyTimeWeSayGoodbye","Melody",23
"2193",70,9655,4,7,4,3,3,"iWishYouLove","Lyrics",12
"2194",70,7778,7,6,3,2,8,"thatsAll","Melody",31
"2195",70,12110,3,5,6,5,2,"onMusic","Melody",17
"2196",70,15803,2,4,8,3,3,"dream","Melody",27
"2197",70,10977,4,4,7,4,4,"bambi","Lyrics",8
"2198",70,10197,2,4,7,3,2,"willowSong","Lyrics",6
"2199",70,11349,2,2,7,7,2,"toThisWeveCome","Melody",29
"2200",70,12966,3,3,7,4,2,"theCrucifixion","Melody",21
"2201",70,11308,6,5,3,3,3,"takeYouAb","Lyrics",4
"2202",70,17103,5,5,5,5,4,"thatsAll","Lyrics",15
"2203",70,7934,3,4,7,4,2,"goognightMoon","Melody",25
"2204",70,8280,6,4,3,2,3,"noMoreMissNice","Lyrics",16
"2205",70,9801,1,1,7,8,2,"owlAPussyCat","Lyrics",2
"2206",70,8052,3,4,6,3,3,"silentMoon","Lyrics",10
"2207",70,9116,1,2,6,7,2,"theCage","Lyrics",14
"2208",70,8313,4,5,4,5,8,"dancinInTheMoonlightC","Melody",19
"2209",72,30293,5,5,4,1,1,"willowSong","Lyrics",6
"2210",72,17452,2,2,2,6,1,"theCage","Lyrics",14
"2211",72,12126,1,1,5,7,3,"toThisWeveCome","Melody",29
"2212",72,9590,5,6,5,5,1,"silentMoon","Lyrics",10
"2213",72,13609,5,6,5,3,2,"onMusic","Melody",17
"2214",72,15300,5,5,6,3,7,"dream","Melody",27
"2215",72,9636,5,6,2,2,5,"iWishYouLove","Lyrics",12
"2216",72,10491,5,5,5,5,3,"noMoreMissNice","Lyrics",16
"2217",72,15099,5,5,7,4,1,"takeYouAb","Lyrics",4
"2218",72,13306,6,6,2,2,6,"dancinInTheMoonlightC","Melody",19
"2219",72,8587,4,4,7,6,2,"thatsAll","Lyrics",15
"2220",72,14436,2,2,8,5,2,"theCrucifixion","Melody",21
"2221",72,14051,3,3,6,2,2,"goognightMoon","Melody",25
"2222",72,11222,2,6,6,3,4,"everyTimeWeSayGoodbye","Melody",23
"2223",72,13216,7,5,3,3,8,"thatsAll","Melody",31
"2224",72,12454,2,2,8,5,1,"bambi","Lyrics",8
"2225",72,9375,1,1,5,9,1,"owlAPussyCat","Lyrics",2
"2226",72,10948,5,8,2,2,7,"goognightMoon","Lyrics",9
"2227",72,10450,5,5,5,7,2,"noMoreMissNice","Melody",32
"2228",72,10091,7,7,3,3,7,"dream","Lyrics",11
"2229",72,8740,6,6,2,2,2,"onMusic","Lyrics",1
"2230",72,9532,1,1,9,5,2,"theCrucifixion","Lyrics",5
"2231",72,18682,5,5,7,3,1,"willowSong","Melody",22
"2232",72,9861,4,6,2,2,1,"theCage","Melody",30
"2233",72,10451,1,1,9,5,1,"everyTimeWeSayGoodbye","Lyrics",7
"2234",72,9781,7,5,2,2,1,"takeYouAb","Melody",20
"2235",72,9579,6,6,4,4,5,"bambi","Melody",24
"2236",72,8063,5,5,6,6,2,"silentMoon","Melody",26
"2237",72,8481,5,7,5,5,3,"iWishYouLove","Melody",28
"2238",72,8549,8,7,1,1,8,"dancinInTheMoonlightC","Lyrics",3
"2239",72,7922,1,1,5,7,1,"owlAPussyCat","Melody",18
"2240",72,9276,1,1,9,9,1,"toThisWeveCome","Lyrics",13
"2241",73,28429,1,4,8,3,1,"onMusic","Melody",17
"2242",73,16738,9,6,1,1,1,"takeYouAb","Lyrics",4
"2243",73,25498,2,1,6,6,1,"thatsAll","Lyrics",15
"2244",73,13099,1,9,5,1,1,"theCrucifixion","Melody",21
"2245",73,13583,1,1,1,9,1,"owlAPussyCat","Lyrics",2
"2246",73,13302,1,1,8,1,1,"bambi","Lyrics",8
"2247",73,12487,5,9,1,1,1,"dancinInTheMoonlightC","Melody",19
"2248",73,8194,1,1,9,1,1,"goognightMoon","Melody",25
"2249",73,9093,1,1,9,1,1,"everyTimeWeSayGoodbye","Melody",23
"2250",73,11825,1,1,7,9,1,"theCage","Lyrics",14
"2251",73,12841,1,1,7,1,1,"iWishYouLove","Lyrics",12
"2252",73,11118,5,5,1,1,1,"silentMoon","Lyrics",10
"2253",73,16460,7,5,1,1,1,"thatsAll","Melody",31
"2254",73,8958,1,3,9,1,1,"willowSong","Lyrics",6
"2255",73,9732,2,9,1,1,1,"dream","Melody",27
"2256",73,20972,5,1,1,7,3,"noMoreMissNice","Lyrics",16
"2257",73,7518,1,1,1,9,1,"toThisWeveCome","Melody",29
"2258",73,17037,7,7,3,1,1,"onMusic","Lyrics",1
"2259",73,12781,1,5,9,1,5,"theCrucifixion","Lyrics",5
"2260",73,9534,1,5,7,1,3,"silentMoon","Melody",26
"2261",73,7965,9,1,1,1,1,"takeYouAb","Melody",20
"2262",73,9252,1,6,9,1,1,"iWishYouLove","Melody",28
"2263",73,9955,1,9,9,1,5,"goognightMoon","Lyrics",9
"2264",73,9896,1,5,9,1,3,"everyTimeWeSayGoodbye","Lyrics",7
"2265",73,14296,9,7,1,1,3,"dream","Lyrics",11
"2266",73,13844,1,3,9,1,1,"theCage","Melody",30
"2267",73,11322,5,5,5,1,1,"willowSong","Melody",22
"2268",73,10200,9,7,1,1,3,"dancinInTheMoonlightC","Lyrics",3
"2269",73,13034,5,5,5,1,1,"bambi","Melody",24
"2270",73,9350,1,1,5,9,1,"toThisWeveCome","Lyrics",13
"2271",73,10212,1,1,3,7,1,"owlAPussyCat","Melody",18
"2272",73,9952,3,1,1,7,5,"noMoreMissNice","Melody",32
"2273",74,29322,7,6,6,1,1,"takeYouAb","Lyrics",4
"2274",74,23138,6,6,7,3,1,"noMoreMissNice","Lyrics",16
"2275",74,19625,2,5,8,2,1,"everyTimeWeSayGoodbye","Melody",23
"2276",74,25344,2,7,6,1,3,"dancinInTheMoonlightC","Melody",19
"2277",74,20919,7,6,2,1,8,"thatsAll","Melody",31
"2278",74,17233,1,7,7,2,3,"goognightMoon","Melody",25
"2279",74,19741,4,8,5,1,1,"silentMoon","Lyrics",10
"2280",74,20036,8,5,5,1,7,"thatsAll","Lyrics",15
"2281",74,14478,4,7,6,1,1,"bambi","Lyrics",8
"2282",74,11977,1,6,7,1,2,"theCrucifixion","Melody",21
"2283",74,14379,1,1,1,9,1,"theCage","Lyrics",14
"2284",74,13708,4,7,5,1,3,"dream","Melody",27
"2285",74,32532,2,3,3,7,1,"owlAPussyCat","Lyrics",2
"2286",74,16002,6,9,3,1,1,"iWishYouLove","Lyrics",12
"2287",74,22018,5,5,5,1,1,"willowSong","Lyrics",6
"2288",74,11731,4,5,2,1,1,"onMusic","Melody",17
"2289",74,19195,2,1,1,8,2,"toThisWeveCome","Melody",29
"2290",74,13674,2,1,1,8,1,"onMusic","Lyrics",1
"2291",74,13640,9,6,2,1,9,"dancinInTheMoonlightC","Lyrics",3
"2292",74,13734,3,3,1,3,1,"willowSong","Melody",22
"2293",74,10806,8,4,1,1,3,"noMoreMissNice","Melody",32
"2294",74,11759,1,6,7,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"2295",74,20287,2,5,2,1,1,"theCage","Melody",30
"2296",74,15168,1,4,2,2,1,"owlAPussyCat","Melody",18
"2297",74,13034,1,9,7,2,1,"theCrucifixion","Lyrics",5
"2298",74,10871,1,8,6,1,1,"iWishYouLove","Melody",28
"2299",74,19958,7,4,3,1,2,"takeYouAb","Melody",20
"2300",74,14865,3,8,1,1,1,"bambi","Melody",24
"2301",74,14678,2,8,4,1,1,"goognightMoon","Lyrics",9
"2302",74,37116,6,7,3,1,1,"toThisWeveCome","Lyrics",13
"2303",74,126865,4,6,5,1,1,"silentMoon","Melody",26
"2304",74,9055,6,7,4,1,1,"dream","Lyrics",11
"2305",75,26459,2,6,8,1,1,"dream","Melody",27
"2306",75,21781,6,4,3,3,1,"dancinInTheMoonlightC","Melody",19
"2307",75,17543,5,4,8,2,1,"bambi","Lyrics",8
"2308",75,17757,3,9,5,1,1,"everyTimeWeSayGoodbye","Melody",23
"2309",75,16841,2,4,9,3,1,"theCage","Lyrics",14
"2310",75,14540,1,5,9,2,1,"willowSong","Lyrics",6
"2311",75,19966,8,7,1,1,1,"iWishYouLove","Lyrics",12
"2312",75,26794,9,3,1,1,1,"takeYouAb","Lyrics",4
"2313",75,19296,1,9,7,3,1,"theCrucifixion","Melody",21
"2314",75,21257,7,1,4,1,1,"thatsAll","Lyrics",15
"2315",75,13731,8,1,2,4,1,"onMusic","Melody",17
"2316",75,13417,7,1,2,9,1,"toThisWeveCome","Melody",29
"2317",75,15777,2,8,4,1,1,"goognightMoon","Melody",25
"2318",75,23889,7,2,1,1,1,"thatsAll","Melody",31
"2319",75,31079,9,4,1,1,1,"silentMoon","Lyrics",10
"2320",75,16670,2,2,9,9,1,"noMoreMissNice","Lyrics",16
"2321",75,14530,9,5,1,1,1,"owlAPussyCat","Lyrics",2
"2322",75,12250,1,1,9,9,1,"toThisWeveCome","Lyrics",13
"2323",75,17953,9,6,3,1,1,"dream","Lyrics",11
"2324",75,32309,6,7,4,2,1,"dancinInTheMoonlightC","Lyrics",3
"2325",75,16152,6,2,4,7,1,"willowSong","Melody",22
"2326",75,12721,2,8,2,1,1,"goognightMoon","Lyrics",9
"2327",75,11544,9,1,1,1,1,"noMoreMissNice","Melody",32
"2328",75,11887,1,9,8,4,1,"theCrucifixion","Lyrics",5
"2329",75,24662,6,4,4,5,1,"silentMoon","Melody",26
"2330",75,15904,9,2,5,1,1,"bambi","Melody",24
"2331",75,32591,5,4,4,5,1,"onMusic","Lyrics",1
"2332",75,19007,6,3,1,1,1,"theCage","Melody",30
"2333",75,11706,1,6,9,4,1,"everyTimeWeSayGoodbye","Lyrics",7
"2334",75,12196,2,8,5,1,1,"iWishYouLove","Melody",28
"2335",75,12027,6,1,4,6,1,"owlAPussyCat","Melody",18
"2336",75,10727,9,4,1,1,1,"takeYouAb","Melody",20
"2337",76,20946,2,7,8,1,7,"dream","Melody",27
"2338",76,15018,2,6,7,2,3,"everyTimeWeSayGoodbye","Melody",23
"2339",76,15151,4,4,6,2,1,"onMusic","Melody",17
"2340",76,16691,3,6,7,2,1,"willowSong","Lyrics",6
"2341",76,14587,2,6,7,1,1,"goognightMoon","Melody",25
"2342",76,10390,7,3,2,2,1,"takeYouAb","Lyrics",4
"2343",76,11460,3,3,3,1,1,"noMoreMissNice","Lyrics",16
"2344",76,11008,5,2,5,2,1,"owlAPussyCat","Lyrics",2
"2345",76,9019,6,3,4,1,1,"bambi","Lyrics",8
"2346",76,14296,3,2,3,2,1,"theCage","Lyrics",14
"2347",76,14020,7,3,5,2,8,"thatsAll","Lyrics",15
"2348",76,11561,2,7,2,2,3,"theCrucifixion","Melody",21
"2349",76,13106,4,6,5,1,1,"silentMoon","Lyrics",10
"2350",76,10422,7,3,2,2,9,"thatsAll","Melody",31
"2351",76,12364,3,7,7,2,1,"iWishYouLove","Lyrics",12
"2352",76,14036,7,4,3,1,7,"dancinInTheMoonlightC","Melody",19
"2353",76,11731,1,1,1,9,1,"toThisWeveCome","Melody",29
"2354",76,13626,2,4,4,3,1,"willowSong","Melody",22
"2355",76,12611,2,7,8,1,1,"theCrucifixion","Lyrics",5
"2356",76,8209,6,3,3,1,1,"bambi","Melody",24
"2357",76,14192,2,5,6,1,1,"theCage","Melody",30
"2358",76,12320,3,7,4,1,3,"goognightMoon","Lyrics",9
"2359",76,9105,7,4,3,1,1,"takeYouAb","Melody",20
"2360",76,12054,4,6,3,2,1,"onMusic","Lyrics",1
"2361",76,14227,7,5,6,1,8,"dream","Lyrics",11
"2362",76,12092,3,6,7,1,6,"iWishYouLove","Melody",28
"2363",76,10937,2,6,7,2,5,"everyTimeWeSayGoodbye","Lyrics",7
"2364",76,16451,3,4,4,2,2,"owlAPussyCat","Melody",18
"2365",76,11453,1,1,4,9,1,"toThisWeveCome","Lyrics",13
"2366",76,11447,6,4,1,1,9,"dancinInTheMoonlightC","Lyrics",3
"2367",76,12507,5,5,4,1,1,"silentMoon","Melody",26
"2368",76,9617,7,3,3,5,7,"noMoreMissNice","Melody",32
"2369",77,20075,5,6,7,5,1,"onMusic","Lyrics",1
"2370",77,17596,4,7,7,3,1,"iWishYouLove","Melody",28
"2371",77,33191,5,4,5,6,1,"owlAPussyCat","Melody",18
"2372",77,18279,3,3,6,7,1,"theCrucifixion","Lyrics",5
"2373",77,16782,7,6,3,1,4,"bambi","Melody",24
"2374",77,9297,6,7,5,3,1,"dancinInTheMoonlightC","Lyrics",3
"2375",77,15649,7,6,5,2,3,"noMoreMissNice","Melody",32
"2376",77,17788,5,6,8,5,2,"goognightMoon","Lyrics",9
"2377",77,18741,5,8,6,2,1,"everyTimeWeSayGoodbye","Lyrics",7
"2378",77,11570,5,5,6,5,1,"willowSong","Melody",22
"2379",77,9186,5,6,8,5,1,"silentMoon","Melody",26
"2380",77,13969,6,8,6,2,1,"dream","Lyrics",11
"2381",77,11114,8,6,5,4,1,"takeYouAb","Melody",20
"2382",77,9505,5,5,7,6,1,"theCage","Melody",30
"2383",77,12370,2,1,7,9,1,"toThisWeveCome","Lyrics",13
"2384",77,10971,8,6,3,1,5,"thatsAll","Melody",31
"2385",77,14185,4,4,6,6,1,"owlAPussyCat","Lyrics",2
"2386",77,14916,6,9,6,2,1,"iWishYouLove","Lyrics",12
"2387",77,10604,7,6,3,2,1,"takeYouAb","Lyrics",4
"2388",77,11070,8,5,5,5,2,"noMoreMissNice","Lyrics",16
"2389",77,14545,2,1,6,9,1,"toThisWeveCome","Melody",29
"2390",77,10024,5,5,8,5,1,"onMusic","Melody",17
"2391",77,8980,5,7,8,5,2,"dream","Melody",27
"2392",77,11976,7,6,7,2,1,"bambi","Lyrics",8
"2393",77,13531,8,6,3,3,2,"thatsAll","Lyrics",15
"2394",77,11579,5,6,8,3,2,"everyTimeWeSayGoodbye","Melody",23
"2395",77,11041,4,5,9,2,1,"goognightMoon","Melody",25
"2396",77,10178,3,7,9,1,1,"theCrucifixion","Melody",21
"2397",77,11858,5,6,8,1,1,"silentMoon","Lyrics",10
"2398",77,9344,5,5,8,6,1,"willowSong","Lyrics",6
"2399",77,9512,6,6,7,3,1,"dancinInTheMoonlightC","Melody",19
"2400",77,10175,2,3,7,8,1,"theCage","Lyrics",14
"2401",78,26972,6,1,1,5,1,"owlAPussyCat","Melody",18
"2402",78,24938,5,1,1,5,1,"toThisWeveCome","Lyrics",13
"2403",78,18060,5,5,5,5,1,"everyTimeWeSayGoodbye","Lyrics",7
"2404",78,16217,1,5,1,6,1,"silentMoon","Melody",26
"2405",78,13390,1,4,1,1,1,"iWishYouLove","Melody",28
"2406",78,13374,5,5,5,5,1,"noMoreMissNice","Melody",32
"2407",78,14436,5,5,5,1,3,"onMusic","Lyrics",1
"2408",78,11759,5,4,5,1,1,"dream","Lyrics",11
"2409",78,12507,5,5,5,6,1,"bambi","Melody",24
"2410",78,11181,5,5,5,5,1,"theCrucifixion","Lyrics",5
"2411",78,7611,1,1,1,1,1,"willowSong","Melody",22
"2412",78,11707,1,1,1,1,3,"dancinInTheMoonlightC","Lyrics",3
"2413",78,12026,1,1,1,1,7,"goognightMoon","Lyrics",9
"2414",78,8909,1,1,1,1,1,"takeYouAb","Melody",20
"2415",78,7934,1,1,1,6,1,"theCage","Melody",30
"2416",78,15702,1,1,1,1,1,"bambi","Lyrics",8
"2417",78,15303,1,1,1,1,2,"theCrucifixion","Melody",21
"2418",78,10087,1,1,1,1,2,"dancinInTheMoonlightC","Melody",19
"2419",78,8955,1,1,1,1,1,"thatsAll","Lyrics",15
"2420",78,10529,1,1,1,4,1,"silentMoon","Lyrics",10
"2421",78,11949,1,1,1,4,1,"owlAPussyCat","Lyrics",2
"2422",78,9232,1,1,1,6,1,"willowSong","Lyrics",6
"2423",78,13149,1,1,1,4,1,"everyTimeWeSayGoodbye","Melody",23
"2424",78,8459,1,1,1,1,1,"iWishYouLove","Lyrics",12
"2425",78,8347,1,1,1,1,1,"dream","Melody",27
"2426",78,7616,1,1,1,1,1,"noMoreMissNice","Lyrics",16
"2427",78,12497,1,1,1,7,1,"toThisWeveCome","Melody",29
"2428",78,10046,1,1,1,5,1,"theCage","Lyrics",14
"2429",78,8962,1,1,1,1,1,"goognightMoon","Melody",25
"2430",78,12585,2,1,1,1,1,"thatsAll","Melody",31
"2431",78,8589,3,1,1,1,1,"takeYouAb","Lyrics",4
"2432",78,7161,1,1,1,1,1,"onMusic","Melody",17
"2433",79,22707,6,7,6,2,3,"dream","Lyrics",11
"2434",79,18925,3,6,7,6,4,"everyTimeWeSayGoodbye","Lyrics",7
"2435",79,22851,6,7,7,6,1,"silentMoon","Melody",26
"2436",79,13104,7,5,2,2,1,"bambi","Melody",24
"2437",79,27348,6,7,6,3,1,"goognightMoon","Lyrics",9
"2438",79,24921,5,6,6,6,4,"iWishYouLove","Melody",28
"2439",79,21203,4,4,2,3,2,"willowSong","Melody",22
"2440",79,18191,6,8,2,2,2,"onMusic","Lyrics",1
"2441",79,16706,2,2,2,8,1,"owlAPussyCat","Melody",18
"2442",79,14556,1,1,1,9,1,"toThisWeveCome","Lyrics",13
"2443",79,14242,9,7,1,1,9,"dancinInTheMoonlightC","Lyrics",3
"2444",79,18336,7,6,1,1,6,"takeYouAb","Melody",20
"2445",79,20769,8,6,5,1,6,"noMoreMissNice","Melody",32
"2446",79,12249,1,1,8,1,2,"theCrucifixion","Lyrics",5
"2447",79,11358,1,1,6,9,1,"theCage","Melody",30
"2448",79,14409,5,6,7,1,3,"willowSong","Lyrics",6
"2449",79,10588,1,1,6,8,2,"toThisWeveCome","Melody",29
"2450",79,10184,6,7,7,1,4,"onMusic","Melody",17
"2451",79,12936,5,5,5,1,5,"thatsAll","Lyrics",15
"2452",79,12184,1,6,9,1,3,"theCrucifixion","Melody",21
"2453",79,14487,1,6,7,3,2,"goognightMoon","Melody",25
"2454",79,19210,8,6,1,1,5,"thatsAll","Melody",31
"2455",79,14600,6,6,7,1,3,"dream","Melody",27
"2456",79,15837,8,3,1,1,5,"noMoreMissNice","Lyrics",16
"2457",79,12295,4,6,6,1,5,"everyTimeWeSayGoodbye","Melody",23
"2458",79,12270,1,1,6,9,3,"theCage","Lyrics",14
"2459",79,13593,8,9,7,1,5,"iWishYouLove","Lyrics",12
"2460",79,28166,5,5,6,5,5,"bambi","Lyrics",8
"2461",79,10736,8,7,1,1,3,"takeYouAb","Lyrics",4
"2462",79,18701,1,1,1,9,1,"owlAPussyCat","Lyrics",2
"2463",79,8402,9,8,1,1,9,"dancinInTheMoonlightC","Melody",19
"2464",79,7337,6,7,7,1,3,"silentMoon","Lyrics",10
"2465",80,27229,4,6,8,4,1,"dream","Melody",27
"2466",80,15614,8,6,1,1,1,"owlAPussyCat","Lyrics",2
"2467",80,17476,6,6,8,4,1,"iWishYouLove","Lyrics",12
"2468",80,13071,9,4,1,1,1,"takeYouAb","Lyrics",4
"2469",80,28214,7,4,1,6,3,"thatsAll","Lyrics",15
"2470",80,13653,1,5,9,6,1,"theCrucifixion","Melody",21
"2471",80,13066,3,2,7,8,1,"bambi","Lyrics",8
"2472",80,16102,1,1,8,6,1,"willowSong","Lyrics",6
"2473",80,22403,8,4,3,4,2,"thatsAll","Melody",31
"2474",80,16163,3,6,8,3,1,"silentMoon","Lyrics",10
"2475",80,13609,1,1,3,9,1,"toThisWeveCome","Melody",29
"2476",80,15924,1,1,8,7,1,"theCage","Lyrics",14
"2477",80,16856,3,5,7,5,1,"goognightMoon","Melody",25
"2478",80,27400,6,7,4,1,3,"dancinInTheMoonlightC","Melody",19
"2479",80,11905,2,5,7,6,1,"everyTimeWeSayGoodbye","Melody",23
"2480",80,9924,3,3,6,8,1,"onMusic","Melody",17
"2481",80,12021,6,4,3,7,1,"noMoreMissNice","Lyrics",16
"2482",80,12142,5,3,5,7,1,"noMoreMissNice","Melody",32
"2483",80,8778,1,1,7,9,1,"toThisWeveCome","Lyrics",13
"2484",80,12707,6,3,9,6,1,"dream","Lyrics",11
"2485",80,16751,3,5,6,7,1,"willowSong","Melody",22
"2486",80,18464,4,4,7,5,1,"iWishYouLove","Melody",28
"2487",80,21134,5,4,5,6,1,"owlAPussyCat","Melody",18
"2488",80,18672,8,9,4,1,9,"dancinInTheMoonlightC","Lyrics",3
"2489",80,7012,1,1,9,8,1,"theCrucifixion","Lyrics",5
"2490",80,13562,1,6,6,1,2,"goognightMoon","Lyrics",9
"2491",80,18440,7,6,3,4,1,"takeYouAb","Melody",20
"2492",80,12609,1,6,8,4,1,"everyTimeWeSayGoodbye","Lyrics",7
"2493",80,10797,1,6,7,6,1,"silentMoon","Melody",26
"2494",80,11020,6,6,8,1,1,"onMusic","Lyrics",1
"2495",80,15836,6,5,4,6,1,"bambi","Melody",24
"2496",80,9225,3,5,6,7,1,"theCage","Melody",30
"2497",81,38640,4,2,3,3,1,"owlAPussyCat","Melody",18
"2498",81,25060,2,2,3,7,5,"goognightMoon","Lyrics",9
"2499",81,17760,1,1,1,2,2,"everyTimeWeSayGoodbye","Lyrics",7
"2500",81,19190,7,4,1,1,2,"takeYouAb","Melody",20
"2501",81,19424,5,2,3,6,1,"theCage","Melody",30
"2502",81,20697,5,2,3,5,1,"silentMoon","Melody",26
"2503",81,12905,6,4,1,2,1,"dancinInTheMoonlightC","Lyrics",3
"2504",81,16891,2,2,1,2,1,"iWishYouLove","Melody",28
"2505",81,12683,6,5,1,2,1,"onMusic","Lyrics",1
"2506",81,20113,1,1,1,8,1,"toThisWeveCome","Lyrics",13
"2507",81,16726,6,6,2,3,1,"willowSong","Melody",22
"2508",81,30827,1,3,7,7,1,"theCrucifixion","Lyrics",5
"2509",81,14128,5,6,2,2,1,"dream","Lyrics",11
"2510",81,12409,5,1,4,8,1,"noMoreMissNice","Melody",32
"2511",81,15683,6,2,2,7,1,"bambi","Melody",24
"2512",81,13085,2,2,7,7,1,"willowSong","Lyrics",6
"2513",81,13515,2,2,6,5,1,"goognightMoon","Melody",25
"2514",81,14849,3,8,7,3,1,"iWishYouLove","Lyrics",12
"2515",81,15340,6,2,2,7,1,"dancinInTheMoonlightC","Melody",19
"2516",81,17274,8,8,2,2,5,"thatsAll","Melody",31
"2517",81,18872,3,3,6,5,1,"theCrucifixion","Melody",21
"2518",81,15376,1,1,5,9,1,"toThisWeveCome","Melody",29
"2519",81,22135,6,3,4,3,2,"onMusic","Melody",17
"2520",81,16040,2,4,6,4,1,"everyTimeWeSayGoodbye","Melody",23
"2521",81,16811,5,3,2,6,1,"thatsAll","Lyrics",15
"2522",81,18224,6,6,1,1,1,"silentMoon","Lyrics",10
"2523",81,19557,6,2,2,5,2,"bambi","Lyrics",8
"2524",81,19624,3,2,2,9,1,"owlAPussyCat","Lyrics",2
"2525",81,15479,8,8,2,2,6,"dream","Melody",27
"2526",81,11991,3,2,2,6,1,"noMoreMissNice","Lyrics",16
"2527",81,14894,5,5,2,5,1,"theCage","Lyrics",14
"2528",81,8472,7,5,1,1,1,"takeYouAb","Lyrics",4
"2529",82,50698,5,5,2,1,1,"bambi","Melody",24
"2530",82,25192,2,8,7,1,1,"willowSong","Melody",22
"2531",82,30538,1,3,9,4,1,"theCrucifixion","Lyrics",5
"2532",82,21752,1,1,1,9,1,"owlAPussyCat","Melody",18
"2533",82,25411,1,1,5,6,1,"theCage","Melody",30
"2534",82,27432,8,9,1,1,1,"dancinInTheMoonlightC","Lyrics",3
"2535",82,19037,1,5,3,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"2536",82,25329,5,3,1,1,1,"noMoreMissNice","Melody",32
"2537",82,19353,6,9,4,1,1,"dream","Lyrics",11
"2538",82,19419,1,6,1,1,3,"goognightMoon","Lyrics",9
"2539",82,18538,2,8,2,1,1,"silentMoon","Melody",26
"2540",82,11402,8,7,1,1,1,"takeYouAb","Melody",20
"2541",82,19991,5,6,3,1,1,"iWishYouLove","Melody",28
"2542",82,12419,1,1,1,9,1,"toThisWeveCome","Lyrics",13
"2543",82,20808,2,1,1,7,1,"onMusic","Lyrics",1
"2544",82,26124,5,6,4,1,3,"dream","Melody",27
"2545",82,13053,5,7,1,1,1,"silentMoon","Lyrics",10
"2546",82,13282,6,8,1,1,5,"dancinInTheMoonlightC","Melody",19
"2547",82,22667,5,6,4,1,1,"willowSong","Lyrics",6
"2548",82,17987,7,7,1,1,1,"takeYouAb","Lyrics",4
"2549",82,22403,3,6,8,1,1,"bambi","Lyrics",8
"2550",82,26949,5,6,7,1,1,"goognightMoon","Melody",25
"2551",82,21814,6,6,1,1,1,"thatsAll","Melody",31
"2552",82,16106,5,5,5,5,1,"noMoreMissNice","Lyrics",16
"2553",82,12907,4,6,6,1,1,"theCrucifixion","Melody",21
"2554",82,19848,5,6,5,6,1,"onMusic","Melody",17
"2555",82,15991,5,8,2,1,1,"iWishYouLove","Lyrics",12
"2556",82,22109,5,5,3,1,1,"thatsAll","Lyrics",15
"2557",82,19351,5,7,7,1,1,"everyTimeWeSayGoodbye","Melody",23
"2558",82,15704,1,1,1,9,1,"toThisWeveCome","Melody",29
"2559",82,14846,1,1,8,8,1,"theCage","Lyrics",14
"2560",82,13410,1,1,5,9,1,"owlAPussyCat","Lyrics",2
"2561",82,50698,5,5,2,1,1,"bambi","Melody",24
"2562",82,25192,2,8,7,1,1,"willowSong","Melody",22
"2563",82,30538,1,3,9,4,1,"theCrucifixion","Lyrics",5
"2564",82,21752,1,1,1,9,1,"owlAPussyCat","Melody",18
"2565",82,25411,1,1,5,6,1,"theCage","Melody",30
"2566",82,27432,8,9,1,1,1,"dancinInTheMoonlightC","Lyrics",3
"2567",82,19037,1,5,3,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"2568",82,25329,5,3,1,1,1,"noMoreMissNice","Melody",32
"2569",82,19353,6,9,4,1,1,"dream","Lyrics",11
"2570",82,19419,1,6,1,1,3,"goognightMoon","Lyrics",9
"2571",82,18538,2,8,2,1,1,"silentMoon","Melody",26
"2572",82,11402,8,7,1,1,1,"takeYouAb","Melody",20
"2573",82,19991,5,6,3,1,1,"iWishYouLove","Melody",28
"2574",82,12419,1,1,1,9,1,"toThisWeveCome","Lyrics",13
"2575",82,20808,2,1,1,7,1,"onMusic","Lyrics",1
"2576",82,26124,5,6,4,1,3,"dream","Melody",27
"2577",82,13053,5,7,1,1,1,"silentMoon","Lyrics",10
"2578",82,13282,6,8,1,1,5,"dancinInTheMoonlightC","Melody",19
"2579",82,22667,5,6,4,1,1,"willowSong","Lyrics",6
"2580",82,17987,7,7,1,1,1,"takeYouAb","Lyrics",4
"2581",82,22403,3,6,8,1,1,"bambi","Lyrics",8
"2582",82,26949,5,6,7,1,1,"goognightMoon","Melody",25
"2583",82,21814,6,6,1,1,1,"thatsAll","Melody",31
"2584",82,16106,5,5,5,5,1,"noMoreMissNice","Lyrics",16
"2585",82,12907,4,6,6,1,1,"theCrucifixion","Melody",21
"2586",82,19848,5,6,5,6,1,"onMusic","Melody",17
"2587",82,15991,5,8,2,1,1,"iWishYouLove","Lyrics",12
"2588",82,22109,5,5,3,1,1,"thatsAll","Lyrics",15
"2589",82,19351,5,7,7,1,1,"everyTimeWeSayGoodbye","Melody",23
"2590",82,15704,1,1,1,9,1,"toThisWeveCome","Melody",29
"2591",82,14846,1,1,8,8,1,"theCage","Lyrics",14
"2592",82,13410,1,1,5,9,1,"owlAPussyCat","Lyrics",2
"2593",82,50698,5,5,2,1,1,"bambi","Melody",24
"2594",82,25192,2,8,7,1,1,"willowSong","Melody",22
"2595",82,30538,1,3,9,4,1,"theCrucifixion","Lyrics",5
